customerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
2321-OMBXY,2016-08-01,No,One year,No,Credit card (automatic),80.3,3372.6
2840-XANRC,2017-12-01,No,Month-to-month,Yes,Electronic check,93.15,2421.9
6745-JEFZB,2017-03-01,No,Month-to-month,Yes,Credit card (automatic),91.5,3202.5
5020-ZSTTY,2015-05-01,2017-07-01,One year,No,Bank transfer (automatic),82.45,2143.7
9880-TDQAC,2014-02-01,No,Two year,Yes,Electronic check,60.0,4320.0
8705-WZCYL,2020-01-01,No,Month-to-month,Yes,Electronic check,44.8,44.8
7102-JJVTX,2019-05-01,No,One year,No,Mailed check,48.6,472.39
8626-PTQGE,2014-05-01,2017-12-01,Two year,Yes,Bank transfer (automatic),60.05,2582.15
4983-CLMLV,2015-10-01,2018-05-01,Month-to-month,Yes,Credit card (automatic),102.7,3183.7
5701-YVSVF,2019-03-01,No,Month-to-month,Yes,Electronic check,82.9,921.02
5804-LEPIM,2019-10-01,No,Month-to-month,Yes,Electronic check,70.35,284.21
5697-GOMBF,2017-10-01,No,Month-to-month,Yes,Electronic check,35.9,1005.2
2739-CACDQ,2018-09-01,No,Month-to-month,Yes,Credit card (automatic),82.65,1447.2
9385-EHGDO,2017-03-01,No,Two year,Yes,Mailed check,19.85,694.75
9498-FIMXL,2019-06-01,No,One year,Yes,Mailed check,19.2,153.6
2379-GYFLQ,2016-04-01,No,One year,Yes,Credit card (automatic),94.9,4670.98
0122-OAHPZ,2019-05-01,No,Month-to-month,Yes,Electronic check,73.85,717.82
2868-SNELZ,2019-10-01,No,Month-to-month,No,Mailed check,80.6,341.74
4322-RCYMT,2014-03-01,2018-03-01,One year,Yes,Bank transfer (automatic),75.8,3638.4
6680-NENYN,2016-05-01,2018-11-01,Two year,Yes,Electronic check,104.6,3138.0
2088-IEBAU,2014-06-01,No,Two year,Yes,Electronic check,88.15,5994.2
7982-VCELR,2017-02-01,No,Month-to-month,Yes,Credit card (automatic),94.8,3754.08
1343-EHPYB,2014-09-01,2015-11-01,Month-to-month,Yes,Electronic check,103.4,1447.6
6035-BXTTY,2017-06-01,No,Month-to-month,No,Bank transfer (automatic),54.65,1748.8
6885-PKOAM,2014-03-01,2019-10-01,Two year,No,Credit card (automatic),85.75,6204.87
7520-HQWJU,2014-08-01,No,Month-to-month,Yes,Bank transfer (automatic),67.45,4451.7
9639-BUJXT,2014-11-01,No,One year,No,Mailed check,20.5,1291.5
5924-SNGKP,2016-09-01,2019-03-01,One year,Yes,Credit card (automatic),20.25,607.5
0021-IKXGC,2020-01-01,No,Month-to-month,Yes,Electronic check,72.1,79.31
2034-GDRCN,2019-11-01,No,Month-to-month,Yes,Electronic check,90.4,271.2
8966-SNIZF,2014-04-01,No,Two year,No,Bank transfer (automatic),19.45,1429.58
6243-OZGFH,2018-03-01,No,Month-to-month,Yes,Electronic check,44.95,1033.85
4654-DLAMQ,2014-10-01,2017-09-01,One year,No,Bank transfer (automatic),97.0,3666.6
0513-RBGPE,2017-01-01,No,Two year,Yes,Credit card (automatic),62.8,2323.6
5160-UXJED,2018-09-01,No,One year,No,Mailed check,44.6,796.11
4115-NZRKS,2019-07-01,No,Month-to-month,Yes,Electronic check,89.15,686.46
0219-YTZUE,2019-07-01,No,Month-to-month,Yes,Bank transfer (automatic),84.8,593.6
0623-IIHUG,2018-04-01,No,Month-to-month,Yes,Electronic check,41.9,949.45
4572-DVCGN,2019-01-01,No,Month-to-month,Yes,Bank transfer (automatic),80.25,1074.55
3351-NGXYI,2018-10-01,No,Month-to-month,Yes,Electronic check,54.1,865.6
8984-EYLLL,2014-10-01,No,Two year,Yes,Electronic check,105.25,6803.36
9057-MSWCO,2017-10-01,No,Month-to-month,No,Credit card (automatic),30.75,861.0
9833-TGFHX,2016-08-01,No,One year,No,Electronic check,97.1,4241.33
9294-TDIPC,2019-09-01,No,Month-to-month,No,Mailed check,20.2,101.0
5229-DTFYB,2016-09-01,No,Two year,Yes,Bank transfer (automatic),98.8,4091.31
0104-PPXDV,2015-04-01,No,One year,No,Credit card (automatic),50.3,3004.92
5176-LMJXE,2016-03-01,No,Two year,Yes,Mailed check,20.55,965.85
3583-KRKMD,2018-08-01,No,Month-to-month,Yes,Bank transfer (automatic),75.9,1366.2
1010-DIAUQ,2019-08-01,No,Month-to-month,No,Bank transfer (automatic),96.5,579.0
9069-LGEUL,2018-03-01,2019-04-01,Month-to-month,Yes,Bank transfer (automatic),59.95,857.29
7302-ZHMHP,2020-01-01,No,Month-to-month,No,Mailed check,19.15,20.49
9571-EDEBV,2014-03-01,2018-12-01,One year,Yes,Credit card (automatic),98.65,5904.2
3520-FJGCV,2014-02-01,No,Two year,Yes,Credit card (automatic),112.6,8755.78
6563-VRERX,2017-05-01,No,One year,No,Mailed check,20.6,679.8
0259-GBZSH,2019-08-01,No,Month-to-month,Yes,Electronic check,85.65,560.15
6122-EFVKN,2018-02-01,No,Two year,No,Mailed check,35.75,858.0
2805-EDJPQ,2015-06-01,No,One year,Yes,Credit card (automatic),99.75,5809.44
6862-CQUMB,2017-01-01,No,Month-to-month,Yes,Credit card (automatic),96.1,3555.7
7156-MXBJE,2016-07-01,No,One year,No,Credit card (automatic),85.1,3915.45
6158-HDPXZ,2020-01-01,No,Month-to-month,No,Mailed check,25.35,25.35
9601-BRXPO,2017-11-01,No,Month-to-month,Yes,Bank transfer (automatic),104.95,3003.67
2863-IMQDR,2015-01-01,No,Two year,No,Electronic check,89.65,5468.65
5686-CMAWK,2018-09-01,No,One year,No,Electronic check,86.75,1474.75
5651-CRHKQ,2016-09-01,No,One year,Yes,Bank transfer (automatic),86.2,3781.59
6905-NIQIN,2019-09-01,No,Month-to-month,No,Mailed check,50.65,253.25
8204-YJCLA,2014-02-01,No,Two year,Yes,Bank transfer (automatic),64.8,5132.16
5167-ZFFMM,2019-10-01,No,Month-to-month,Yes,Credit card (automatic),90.85,370.67
6583-SZVGP,2016-02-01,No,Two year,Yes,Bank transfer (automatic),108.1,5188.8
4895-TMWIR,2019-01-01,No,Month-to-month,No,Mailed check,19.95,259.35
0533-BNWKF,2015-05-01,No,Month-to-month,Yes,Electronic check,85.45,4870.65
1708-PBBOA,2016-08-01,No,One year,Yes,Electronic check,54.75,2345.49
8782-LKFPK,2016-06-01,No,Month-to-month,Yes,Mailed check,90.4,4017.38
5522-JBWMO,2020-01-01,No,Month-to-month,No,Electronic check,44.0,44.88
3597-MVHJT,2017-11-01,No,Month-to-month,Yes,Bank transfer (automatic),95.6,2813.51
9774-NRNAU,2017-11-01,No,Month-to-month,Yes,Bank transfer (automatic),84.8,2495.66
0224-RLWWD,2019-12-01,No,Month-to-month,Yes,Electronic check,44.3,88.6
9967-ATRFS,2018-07-01,No,Month-to-month,No,Mailed check,19.9,397.0
3951-NJCVI,2016-08-01,No,Month-to-month,Yes,Electronic check,95.05,4191.7
2977-CEBSX,2014-08-01,No,Two year,Yes,Credit card (automatic),90.05,6181.03
0177-PXBAT,2017-05-01,No,Month-to-month,Yes,Bank transfer (automatic),109.9,3844.3
6599-CEBNN,2017-03-01,No,Month-to-month,Yes,Credit card (automatic),73.95,2588.25
2519-ERQOJ,2017-05-01,No,Month-to-month,Yes,Electronic check,54.6,1801.8
5876-QMYLD,2018-03-01,No,One year,No,Mailed check,20.05,507.27
2277-AXSDC,2017-06-01,No,One year,No,Bank transfer (automatic),19.75,650.96
9442-JTWDL,2019-03-01,No,One year,No,Credit card (automatic),20.05,220.55
0979-PHULV,2014-03-01,2015-12-01,Month-to-month,Yes,Credit card (automatic),99.45,2171.99
3067-SVMTC,2014-06-01,No,One year,No,Bank transfer (automatic),55.9,3801.2
5495-GPSRW,2018-06-01,No,Two year,Yes,Mailed check,19.7,394.0
7606-BPHHN,2014-02-01,2018-03-01,Two year,Yes,Credit card (automatic),19.8,970.2
4742-DRORA,2015-02-01,No,One year,Yes,Bank transfer (automatic),95.4,6239.16
0111-KLBQG,2017-06-01,2019-02-01,Month-to-month,Yes,Mailed check,93.95,1879.0
4800-VHZKI,2019-12-01,No,Month-to-month,Yes,Mailed check,19.9,41.79
7989-CHGTL,2019-09-01,No,Month-to-month,Yes,Mailed check,19.6,100.94
0334-GDDSO,2019-10-01,No,Month-to-month,Yes,Electronic check,81.35,328.65
4163-NCJAK,2016-04-01,No,One year,Yes,Bank transfer (automatic),24.45,1203.43
5233-AOZUF,2017-09-01,No,Month-to-month,Yes,Electronic check,74.95,2282.23
5973-EJGDP,2015-11-01,No,Month-to-month,Yes,Electronic check,87.35,4588.5
1996-DBMUS,2016-02-01,No,Month-to-month,Yes,Bank transfer (automatic),70.65,3492.94
7916-VCCPB,2018-10-01,No,Month-to-month,No,Bank transfer (automatic),73.25,1172.0
4686-GEFRM,2014-04-01,2018-11-01,Two year,Yes,Bank transfer (automatic),98.7,5808.49
5249-QYHEX,2016-10-01,No,Two year,Yes,Mailed check,24.8,992.0
0578-SKVMF,2017-12-01,No,Month-to-month,No,Electronic check,83.3,2165.8
5564-NEMQO,2019-11-01,No,Month-to-month,Yes,Bank transfer (automatic),75.3,239.45
2233-FAGXV,2019-09-01,No,Month-to-month,Yes,Mailed check,24.3,130.0
5605-IYGFG,2019-07-01,No,Month-to-month,Yes,Bank transfer (automatic),69.85,488.95
7663-ZTEGJ,2017-09-01,No,One year,No,Credit card (automatic),100.55,3207.55
3935-TBRZZ,2016-06-01,No,One year,No,Mailed check,25.7,1209.96
8111-BKVDS,2019-04-01,No,Month-to-month,No,Bank transfer (automatic),40.7,415.14
2055-SIFSS,2015-07-01,2018-06-01,Month-to-month,No,Bank transfer (automatic),51.65,1843.9
2806-MLNTI,2015-10-01,No,One year,Yes,Bank transfer (automatic),105.1,6011.72
8734-DKSTZ,2019-04-01,No,Month-to-month,No,Electronic check,85.95,902.48
4360-PNRQB,2018-08-01,No,Month-to-month,Yes,Bank transfer (automatic),75.6,1388.02
6152-ONASV,2014-06-01,2018-08-01,One year,No,Bank transfer (automatic),58.25,2912.5
9063-ZGTUY,2014-11-01,2016-02-01,Month-to-month,Yes,Mailed check,19.4,291.0
7781-HVGMK,2014-02-01,No,Two year,Yes,Credit card (automatic),65.2,4694.4
2181-UAESM,2019-12-01,No,Month-to-month,No,Electronic check,53.45,106.9
2957-LOLHO,2018-11-01,No,Month-to-month,Yes,Bank transfer (automatic),45.4,681.0
6048-NJXHX,2016-09-01,No,Two year,Yes,Electronic check,19.75,825.95
2320-SLKMB,2017-12-01,No,Month-to-month,Yes,Credit card (automatic),44.45,1248.16
4980-URKXC,2017-02-01,No,One year,No,Bank transfer (automatic),20.85,773.12
4376-KFVRS,2014-02-01,No,Two year,Yes,Credit card (automatic),114.05,8211.6
5886-VLQVU,2017-03-01,No,Month-to-month,Yes,Bank transfer (automatic),89.85,3239.09
3577-AMVUX,2020-01-01,No,Month-to-month,No,Mailed check,55.05,55.05
0771-WLCLA,2018-10-01,No,Month-to-month,Yes,Electronic check,112.95,1807.2
5628-RKIFK,2016-01-01,No,Month-to-month,No,Credit card (automatic),101.55,4975.95
0206-TBWLC,2015-08-01,No,One year,Yes,Mailed check,114.65,6376.83
2937-FTHUR,2018-08-01,No,Month-to-month,No,Electronic check,64.8,1248.05
1910-FMXJM,2017-02-01,No,Month-to-month,No,Electronic check,80.4,2894.4
7752-XUSCI,2015-01-01,2018-04-01,Month-to-month,Yes,Electronic check,105.9,4130.1
4110-PFEUZ,2019-09-01,No,Month-to-month,No,Mailed check,69.55,368.62
0732-OCQOC,2015-10-01,No,Two year,Yes,Bank transfer (automatic),25.05,1302.6
5168-MSWXT,2019-06-01,No,Month-to-month,Yes,Electronic check,94.75,826.22
1090-ESELR,2014-02-01,No,Two year,No,Bank transfer (automatic),105.5,7596.0
8592-PLTMQ,2014-10-01,No,One year,No,Mailed check,24.7,1580.8
5760-WRAHC,2018-04-01,No,Month-to-month,Yes,Mailed check,69.75,1657.26
8847-GEOOQ,2015-02-01,2016-10-01,Month-to-month,Yes,Bank transfer (automatic),60.2,1264.2
0256-LTHVJ,2017-06-01,2018-01-01,Month-to-month,Yes,Electronic check,81.05,573.02
4785-FCIFB,2015-01-01,No,Two year,No,Mailed check,24.4,1533.05
8313-NDOIA,2018-02-01,No,Month-to-month,Yes,Electronic check,104.15,2649.58
5149-CUZUJ,2017-10-01,No,One year,No,Bank transfer (automatic),92.9,2601.2
0942-KOWSM,2017-08-01,No,Two year,No,Bank transfer (automatic),80.8,2545.2
4237-CLSMM,2019-12-01,No,Month-to-month,No,Mailed check,20.0,40.0
1452-VOQCH,2020-01-01,No,Month-to-month,Yes,Electronic check,75.1,75.1
4719-UMSIY,2019-08-01,No,Month-to-month,No,Mailed check,19.65,117.9
6614-VBEGU,2018-02-01,2018-04-01,Month-to-month,Yes,Bank transfer (automatic),69.45,143.07
0880-TKATG,2019-07-01,No,Month-to-month,No,Electronic check,101.15,715.13
3811-VBYBZ,2019-03-01,No,Month-to-month,Yes,Electronic check,99.8,1097.8
1480-BKXGA,2014-02-01,No,Two year,Yes,Bank transfer (automatic),116.05,8355.6
2996-XAUVF,2014-04-01,No,Two year,Yes,Mailed check,40.05,3055.82
9076-AXYIK,2014-10-01,No,Two year,No,Electronic check,102.1,6599.74
5968-XQIVE,2014-02-01,No,One year,Yes,Electronic check,89.7,6975.07
8896-RAZCR,2016-06-01,No,Two year,No,Mailed check,19.9,875.6
4640-UHDOS,2018-12-01,No,Month-to-month,No,Electronic check,55.95,830.3
4933-IKULF,2018-09-01,No,One year,No,Mailed check,20.65,365.09
3583-EKAPL,2019-11-01,No,Month-to-month,Yes,Electronic check,55.0,169.95
1304-BCCFO,2019-05-01,No,Month-to-month,Yes,Mailed check,70.05,630.45
4104-PVRPS,2018-02-01,No,Month-to-month,No,Mailed check,53.6,1286.4
9399-APLBT,2019-11-01,No,Month-to-month,Yes,Electronic check,74.7,224.1
2359-KMGLI,2017-11-01,No,Month-to-month,Yes,Electronic check,80.25,2166.75
3780-DDGSE,2017-03-01,No,Month-to-month,Yes,Electronic check,76.05,2661.75
4431-EDMIQ,2019-07-01,No,Month-to-month,Yes,Electronic check,75.7,529.9
0306-JAELE,2019-06-01,2019-08-01,Month-to-month,Yes,Electronic check,96.1,199.89
6227-HWPWX,2018-07-01,No,Month-to-month,No,Bank transfer (automatic),69.0,1442.1
0486-LGCCH,2019-03-01,No,Two year,No,Mailed check,19.65,216.15
0447-BEMNG,2015-11-01,2020-01-01,Month-to-month,Yes,Bank transfer (automatic),45.3,2265.0
4612-SSVHJ,2018-06-01,No,Month-to-month,Yes,Electronic check,81.45,1661.58
5168-MQQCA,2014-02-01,No,One year,Yes,Bank transfer (automatic),108.5,8358.84
5949-XIKAE,2019-05-01,No,Month-to-month,Yes,Electronic check,83.55,774.51
7971-HLVXI,2014-02-01,No,Two year,Yes,Credit card (automatic),84.5,6084.0
9094-AZPHK,2018-11-01,No,Month-to-month,Yes,Electronic check,100.15,1502.25
3649-JPUGY,2014-02-01,No,Two year,Yes,Bank transfer (automatic),88.6,6953.33
4472-LVYGI,2020-02-01,No,Two year,Yes,Bank transfer (automatic),52.55, 
8372-JUXUI,2019-09-01,No,Month-to-month,Yes,Electronic check,74.35,382.9
3552-CTCYF,2014-11-01,2017-09-01,Two year,Yes,Bank transfer (automatic),104.8,3563.2
6778-YSNIH,2019-12-01,No,Month-to-month,Yes,Electronic check,59.0,129.8
0388-EOPEX,2019-10-01,No,Month-to-month,Yes,Electronic check,74.4,315.46
5756-OZRIO,2015-01-01,No,One year,No,Bank transfer (automatic),64.05,4258.68
6579-JPICP,2020-01-01,No,Month-to-month,No,Mailed check,20.4,21.22
8205-OTCHB,2018-01-01,No,One year,Yes,Bank transfer (automatic),43.75,1093.75
4134-BSXLX,2017-10-01,No,Month-to-month,No,Mailed check,60.9,1875.72
0505-SPOOW,2014-04-01,No,Two year,No,Bank transfer (automatic),19.8,1524.6
6235-VDHOM,2019-07-01,No,Month-to-month,No,Electronic check,28.45,207.12
7783-YKGDV,2018-10-01,No,Month-to-month,Yes,Bank transfer (automatic),99.7,1674.96
4374-YMUSQ,2017-04-01,No,One year,No,Credit card (automatic),116.25,3952.5
4513-CXYIX,2014-03-01,2017-11-01,Two year,Yes,Credit card (automatic),80.7,3550.8
3957-HHLMR,2014-04-01,No,One year,No,Bank transfer (automatic),65.2,4564.0
7803-XOCCZ,2015-10-01,No,Month-to-month,Yes,Bank transfer (automatic),84.05,4370.6
5736-YEJAX,2014-05-01,2015-10-01,Two year,Yes,Credit card (automatic),79.45,1458.7
5609-CEBID,2018-05-01,2019-08-01,Month-to-month,Yes,Electronic check,94.1,1524.42
8981-FJGLA,2019-03-01,No,Month-to-month,Yes,Mailed check,78.0,858.0
7218-HKQFK,2019-09-01,No,Month-to-month,Yes,Electronic check,94.2,471.0
4636-QRJKY,2019-05-01,No,Month-to-month,Yes,Electronic check,80.5,724.5
1135-LMECX,2020-01-01,No,Month-to-month,No,Mailed check,19.85,20.45
4332-MUOEZ,2018-06-01,No,One year,No,Credit card (automatic),94.3,1886.0
8535-SFUTN,2015-01-01,No,Month-to-month,Yes,Electronic check,106.45,6493.45
5956-VKDTT,2019-06-01,No,Month-to-month,Yes,Electronic check,74.35,600.75
8677-HDZEE,2015-06-01,No,Month-to-month,Yes,Bank transfer (automatic),105.45,5905.2
2475-MROZF,2017-08-01,No,Month-to-month,Yes,Credit card (automatic),95.0,2850.0
9412-GHEEC,2016-08-01,No,Month-to-month,No,Bank transfer (automatic),104.8,4753.73
3482-ABPKK,2017-10-01,No,One year,No,Mailed check,54.3,1626.83
6705-LXORM,2019-09-01,No,Month-to-month,No,Electronic check,70.05,350.25
0257-ZESQC,2017-07-01,No,Month-to-month,Yes,Bank transfer (automatic),75.2,2401.14
7531-GQHME,2019-02-01,No,Month-to-month,No,Credit card (automatic),20.05,245.41
5174-ITUMV,2014-07-01,No,One year,Yes,Electronic check,105.4,7061.8
4109-CYRBD,2017-09-01,No,Month-to-month,Yes,Electronic check,51.6,1586.18
0913-XWSCN,2015-07-01,2019-12-01,Month-to-month,No,Bank transfer (automatic),85.5,4576.81
6825-UYPFK,2017-11-01,No,Month-to-month,No,Bank transfer (automatic),75.6,2041.2
8397-MVTAZ,2017-03-01,No,Month-to-month,Yes,Electronic check,100.05,3501.75
0750-EBAIU,2015-10-01,2019-12-01,One year,No,Electronic check,91.25,4973.12
8606-CIQUL,2014-02-01,No,Two year,Yes,Credit card (automatic),115.75,8334.0
3571-DPYUH,2015-04-01,2016-07-01,One year,Yes,Credit card (automatic),94.7,1420.5
7601-GNDYK,2017-03-01,No,Two year,No,Mailed check,19.6,686.0
0356-OBMAC,2015-06-01,No,Two year,Yes,Bank transfer (automatic),99.9,5818.18
8067-NIOYM,2018-02-01,No,Two year,Yes,Credit card (automatic),21.1,541.85
1403-GYAFU,2014-04-01,2019-07-01,Two year,No,Credit card (automatic),20.05,1389.47
4234-XTNEA,2019-12-01,No,Month-to-month,Yes,Electronic check,79.95,164.7
1297-VQDRP,2014-06-01,No,One year,Yes,Credit card (automatic),107.15,7286.2
9282-IZGQK,2019-11-01,No,Month-to-month,Yes,Electronic check,85.0,255.0
5348-CAGXB,2019-02-01,No,Month-to-month,Yes,Electronic check,89.55,1074.6
0621-HJWXJ,2014-11-01,No,Month-to-month,Yes,Bank transfer (automatic),81.55,5394.53
5844-QVTAT,2017-05-01,No,One year,Yes,Mailed check,58.45,1928.85
8905-IAZPF,2014-05-01,No,One year,Yes,Credit card (automatic),95.65,6995.84
5394-MEITZ,2015-02-01,No,Two year,Yes,Bank transfer (automatic),80.6,4932.72
6859-QNXIQ,2014-02-01,No,Two year,Yes,Bank transfer (automatic),113.1,8957.52
2782-LFZVW,2019-03-01,No,Month-to-month,Yes,Mailed check,58.95,648.45
2866-IKBTM,2020-01-01,No,Month-to-month,No,Mailed check,19.55,19.55
1342-JPNKI,2019-01-01,No,Month-to-month,Yes,Bank transfer (automatic),86.05,1118.65
2817-NTQDO,2018-09-01,No,Month-to-month,Yes,Credit card (automatic),45.55,774.35
7129-AZJDE,2017-04-01,No,One year,Yes,Bank transfer (automatic),78.95,2684.3
6986-IJDHX,2016-09-01,No,Month-to-month,Yes,Mailed check,86.3,3538.3
2560-PPCHE,2014-09-01,2015-07-01,One year,Yes,Bank transfer (automatic),105.05,1134.54
4676-MQUEA,2015-12-01,No,One year,Yes,Bank transfer (automatic),101.9,5145.95
8138-EALND,2018-11-01,No,Month-to-month,No,Mailed check,19.75,296.25
3580-HYCSP,2014-02-01,No,Two year,Yes,Bank transfer (automatic),110.3,7941.6
1352-HNSAW,2014-02-01,2017-07-01,Two year,Yes,Bank transfer (automatic),115.6,5023.98
2075-PUEPR,2015-07-01,No,Two year,No,Bank transfer (automatic),19.35,1138.75
1982-FEBTD,2018-03-01,No,Two year,Yes,Credit card (automatic),25.6,600.58
5301-GAUUY,2017-03-01,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2812.25
5791-KAJFD,2015-06-01,No,One year,Yes,Bank transfer (automatic),68.75,3850.0
2654-VBVPB,2020-01-01,No,Month-to-month,No,Bank transfer (automatic),19.9,21.29
1154-HYWWO,2016-12-01,No,One year,No,Mailed check,70.6,2682.8
2501-XWWTZ,2019-03-01,No,Month-to-month,No,Electronic check,70.2,772.2
3716-UVSPD,2020-01-01,No,Month-to-month,Yes,Electronic check,49.3,49.3
6815-ABQFQ,2015-06-01,No,One year,Yes,Electronic check,107.25,6306.3
7343-EOBEU,2019-11-01,No,Month-to-month,Yes,Mailed check,23.6,70.8
3701-SFMUH,2019-07-01,No,Month-to-month,No,Credit card (automatic),69.7,502.54
6103-LIANB,2015-03-01,No,Two year,Yes,Credit card (automatic),99.5,5929.2
7319-VENRZ,2019-07-01,No,Month-to-month,No,Bank transfer (automatic),64.3,463.6
5846-NEQVZ,2014-03-01,No,Two year,Yes,Credit card (automatic),70.85,5030.35
6967-QIQRV,2018-11-01,No,One year,No,Electronic check,101.9,1528.5
5781-RFZRP,2014-03-01,No,Two year,No,Credit card (automatic),73.5,5688.16
0939-YAPAF,2016-12-01,2020-01-01,Month-to-month,Yes,Electronic check,100.25,3709.25
0308-IVGOK,2019-03-01,No,One year,Yes,Credit card (automatic),40.4,457.73
7293-LSCDV,2015-02-01,No,Two year,Yes,Credit card (automatic),19.25,1155.0
7025-WCBNE,2016-03-01,No,Two year,No,Bank transfer (automatic),59.6,2801.2
5756-JYOJT,2019-03-01,No,One year,No,Credit card (automatic),64.9,771.01
4710-FDUIZ,2015-02-01,2017-09-01,One year,No,Credit card (automatic),100.3,3109.3
6030-REHUX,2017-10-01,No,Month-to-month,Yes,Electronic check,110.85,3103.8
9548-LIGTA,2015-01-01,2019-01-01,Two year,Yes,Mailed check,81.05,4084.92
5150-LJNSR,2017-07-01,No,One year,No,Bank transfer (automatic),98.05,3130.74
8270-RKSAP,2019-05-01,No,Month-to-month,Yes,Electronic check,70.5,634.5
6522-YRBXD,2017-03-01,No,Month-to-month,Yes,Electronic check,94.55,3441.62
2640-LYMOV,2019-12-01,No,Month-to-month,Yes,Mailed check,19.65,41.27
1218-VKFPE,2018-11-01,No,Month-to-month,No,Mailed check,19.0,296.4
3627-FHKBK,2019-11-01,No,Month-to-month,No,Mailed check,75.3,225.9
2865-TCHJW,2019-07-01,No,Month-to-month,Yes,Electronic check,89.2,624.4
1423-BMPBQ,2020-01-01,No,Month-to-month,Yes,Mailed check,19.0,19.19
2393-DIVAI,2019-11-01,No,Month-to-month,Yes,Mailed check,20.0,60.0
5192-EBGOV,2019-11-01,No,Month-to-month,Yes,Electronic check,85.7,257.1
4568-KNYWR,2015-10-01,No,Two year,Yes,Credit card (automatic),63.25,3289.0
8752-IMQOS,2019-09-01,No,One year,No,Mailed check,20.1,103.52
0742-LAFQK,2014-02-01,No,Two year,Yes,Electronic check,99.15,7138.8
0795-LAFGP,2014-03-01,2017-07-01,Two year,No,Electronic check,90.4,3977.6
0619-OLYUR,2014-02-01,No,Two year,Yes,Credit card (automatic),111.9,8379.07
5512-IDZEI,2016-04-01,No,One year,No,Electronic check,24.9,1168.31
0459-SPZHJ,2014-11-01,No,Two year,No,Credit card (automatic),83.5,5260.5
0215-BQKGS,2017-08-01,No,Month-to-month,Yes,Credit card (automatic),84.3,2706.03
9244-ZVAPM,2020-01-01,No,Month-to-month,No,Mailed check,45.6,45.6
